"ad_id","xyz_campaign_id","fb_campaign_id","age","gender","interest","Impressions","Clicks","Spent","Total_Conversion","Approved_Conversion"
"ID_1314323","CPG_ID_1178","FB_ID_179890","35-39","M","Interest_112",155426,17,25.01000023,3,0
"ID_1314324","CPG_ID_1178","FB_ID_179891","35-39","M","Interest_113",97540,8,11.5199995,2,1
"ID_1314325","CPG_ID_1178","FB_ID_179892","35-39","M","Interest_114",61441,5,7.700000048,1,0
"ID_1314326","CPG_ID_1178","FB_ID_179893","40-44","M","Interest_100",76703,9,12.14999962,3,1
"ID_1314327","CPG_ID_1178","FB_ID_179894","40-44","M","Interest_101",68619,10,14.96000034,1,0
"ID_1314330","CPG_ID_1178","FB_ID_179897","40-44","M","Interest_104",17559,1,1.49000001,1,1
"ID_1314331","CPG_ID_1178","FB_ID_179898","40-44","M","Interest_105",137879,19,28.47000003,2,0
"ID_1314332","CPG_ID_1178","FB_ID_179899","40-44","M","Interest_106",67710,10,15.14999998,1,0
"ID_1314333","CPG_ID_1178","FB_ID_179900","40-44","M","Interest_107",348180,41,60.22999907,3,1
"ID_1314334","CPG_ID_1178","FB_ID_179901","40-44","M","Interest_108",146246,18,28.71999955,3,1
"ID_1314336","CPG_ID_1178","FB_ID_179903","40-44","M","Interest_110",187236,24,34.86999965,2,2
"ID_1314337","CPG_ID_1178","FB_ID_179904","40-44","M","Interest_111",72157,9,13.50000036,1,1
"ID_1314338","CPG_ID_1178","FB_ID_179905","40-44","M","Interest_112",91180,10,13.55999994,1,0
"ID_1314339","CPG_ID_1178","FB_ID_179906","40-44","M","Interest_113",86293,6,9.259999871,1,1
"ID_1314341","CPG_ID_1178","FB_ID_179908","45-49","M","Interest_100",101410,12,17.94000006,4,0
"ID_1314343","CPG_ID_1178","FB_ID_179910","45-49","M","Interest_102",134245,18,25.75000024,2,1
"ID_1314345","CPG_ID_1178","FB_ID_179912","45-49","M","Interest_104",125650,20,30.08000076,4,0
"ID_1314346","CPG_ID_1178","FB_ID_179913","45-49","M","Interest_105",50406,5,7.26000011,1,1
"ID_1314348","CPG_ID_1178","FB_ID_179915","45-49","M","Interest_107",121769,13,18.41999996,2,1
"ID_1314349","CPG_ID_1178","FB_ID_179916","45-49","M","Interest_108",267106,34,50.5,4,1
"ID_1314350","CPG_ID_1178","FB_ID_179917","45-49","M","Interest_109",365539,57,82.13999915,5,2
"ID_1314351","CPG_ID_1178","FB_ID_179918","45-49","M","Interest_110",188758,25,36.60000038,2,1
"ID_1314353","CPG_ID_1178","FB_ID_179920","45-49","M","Interest_112",108426,13,19.58000016,1,0
"ID_1314354","CPG_ID_1178","FB_ID_179921","45-49","M","Interest_113",138525,9,13.65000045,3,0
"ID_1314355","CPG_ID_1178","FB_ID_179922","45-49","M","Interest_114",150858,21,30.26000011,1,0
"ID_1314357","CPG_ID_1178","FB_ID_179924","30-34","F","Interest_101",524306,81,113.6800029,10,4
"ID_1314358","CPG_ID_1178","FB_ID_179925","30-34","F","Interest_102",104496,9,11.42999983,3,2
"ID_1314359","CPG_ID_1178","FB_ID_179926","30-34","F","Interest_103",452519,68,99.52000237,7,2
"ID_1314360","CPG_ID_1178","FB_ID_179927","30-34","F","Interest_104",442919,76,110.7800021,21,2
"ID_1314361","CPG_ID_1178","FB_ID_179928","30-34","F","Interest_105",596831,86,120.8799992,11,0
"ID_1314362","CPG_ID_1178","FB_ID_179929","30-34","F","Interest_106",173912,26,35.54000032,2,1
"ID_1314363","CPG_ID_1178","FB_ID_179930","30-34","F","Interest_107",780967,86,119.6400018,20,4
"ID_1314364","CPG_ID_1178","FB_ID_179931","30-34","F","Interest_108",132124,8,11.18999994,4,0
"ID_1314365","CPG_ID_1178","FB_ID_179932","30-34","F","Interest_109",623137,100,138.9200006,12,1
"ID_1314366","CPG_ID_1178","FB_ID_179933","30-34","F","Interest_110",99020,10,14.48000044,4,1
"ID_1314367","CPG_ID_1178","FB_ID_179934","30-34","F","Interest_111",665817,117,163.8000002,23,9
"ID_1314368","CPG_ID_1178","FB_ID_179935","30-34","F","Interest_112",699232,80,111.9899995,12,3
"ID_1314371","CPG_ID_1178","FB_ID_179938","35-39","F","Interest_100",72982,11,15.04999995,1,0
"ID_1314372","CPG_ID_1178","FB_ID_179939","35-39","F","Interest_101",975884,167,237.3199975,14,3
"ID_1314373","CPG_ID_1178","FB_ID_179940","35-39","F","Interest_102",245607,33,47.87999952,3,1
"ID_1314377","CPG_ID_1178","FB_ID_179944","35-39","F","Interest_106",485369,114,164.6400015,3,0
"ID_1314378","CPG_ID_1178","FB_ID_179945","35-39","F","Interest_107",866355,139,200.8299961,11,5
"ID_1314379","CPG_ID_1178","FB_ID_179946","35-39","F","Interest_108",502710,72,105.2199969,8,2
"ID_1314380","CPG_ID_1178","FB_ID_179947","35-39","F","Interest_109",475184,88,127.3200028,4,1
"ID_1314381","CPG_ID_1178","FB_ID_179948","35-39","F","Interest_110",357401,47,68.67000008,8,1
"ID_1314382","CPG_ID_1178","FB_ID_179949","35-39","F","Interest_111",99810,14,20.05000019,2,0
"ID_1314383","CPG_ID_1178","FB_ID_179950","35-39","F","Interest_112",81569,6,9.409999967,3,1
"ID_1314384","CPG_ID_1178","FB_ID_179951","35-39","F","Interest_113",441192,53,77.59999979,6,2
"ID_1314385","CPG_ID_1178","FB_ID_179952","35-39","F","Interest_114",90470,11,16.73000002,1,1
"ID_1314386","CPG_ID_1178","FB_ID_179953","40-44","F","Interest_100",834243,166,246.7499975,18,7
"ID_1314387","CPG_ID_1178","FB_ID_179954","40-44","F","Interest_101",696612,152,223.1899948,31,9
"ID_1314388","CPG_ID_1178","FB_ID_179955","40-44","F","Interest_102",329333,48,67.60999918,1,0
"ID_1314389","CPG_ID_1178","FB_ID_179956","40-44","F","Interest_103",1114711,224,319.0000019,6,0
"ID_1314390","CPG_ID_1178","FB_ID_179957","40-44","F","Interest_104",267316,58,82.92999887,3,0
"ID_1314391","CPG_ID_1178","FB_ID_179958","40-44","F","Interest_105",228629,38,57,2,0
"ID_1314392","CPG_ID_1178","FB_ID_179959","40-44","F","Interest_106",758340,159,233.110002,13,4
"ID_1314393","CPG_ID_1178","FB_ID_179960","40-44","F","Interest_107",877535,149,217.7799966,5,2
"ID_1314394","CPG_ID_1178","FB_ID_179961","40-44","F","Interest_108",1357386,223,323.0600071,10,1
"ID_1314395","CPG_ID_1178","FB_ID_179962","40-44","F","Interest_109",280240,61,87.99000168,2,2
"ID_1314396","CPG_ID_1178","FB_ID_179963","40-44","F","Interest_110",419922,75,105.4500008,3,1
"ID_1314397","CPG_ID_1178","FB_ID_179964","40-44","F","Interest_111",402975,83,120.8999977,1,0
"ID_1314398","CPG_ID_1178","FB_ID_179965","40-44","F","Interest_112",1137635,211,301.0499992,30,10
"ID_1314400","CPG_ID_1178","FB_ID_179967","40-44","F","Interest_114",250234,40,62.31999922,4,1
"ID_1314401","CPG_ID_1178","FB_ID_179968","45-49","F","Interest_100",904907,195,279.219995,11,1
"ID_1314402","CPG_ID_1178","FB_ID_179969","45-49","F","Interest_101",589270,107,158.0500023,10,4
"ID_1314403","CPG_ID_1178","FB_ID_179970","45-49","F","Interest_102",168714,24,36.01000071,2,2
"ID_1314404","CPG_ID_1178","FB_ID_179971","45-49","F","Interest_103",71982,11,16.34000051,1,0
"ID_1314405","CPG_ID_1178","FB_ID_179972","45-49","F","Interest_104",558666,110,162.6399975,14,5
"ID_1314406","CPG_ID_1178","FB_ID_179973","45-49","F","Interest_105",1118200,235,333.7499943,11,4
"ID_1314407","CPG_ID_1178","FB_ID_179974","45-49","F","Interest_106",107100,23,33.71000051,1,0
"ID_1314408","CPG_ID_1178","FB_ID_179975","45-49","F","Interest_107",877769,160,232.5900005,13,4
"ID_1314409","CPG_ID_1178","FB_ID_179976","45-49","F","Interest_108",212508,33,47.69000006,4,1
"ID_1314410","CPG_ID_1178","FB_ID_179977","45-49","F","Interest_109",1129773,252,358.189997,13,2
"ID_1314411","CPG_ID_1178","FB_ID_179978","45-49","F","Interest_110",637549,120,173.8800035,3,0
"ID_1314412","CPG_ID_1178","FB_ID_179979","45-49","F","Interest_111",151531,28,40.28999949,2,0
"ID_1314414","CPG_ID_1178","FB_ID_179981","45-49","F","Interest_113",790253,135,198.7100005,8,2
"ID_1314415","CPG_ID_1178","FB_ID_179982","45-49","F","Interest_114",513161,114,165.6099987,5,2
